1,2,3,4,5,6,7,8,9,10,11
59697.71,47671.44,-17899.52,-26585.7,-7029.42,-16547.35,-4339.12,-5852.78,0.038,0.758,0.618
59591.29,47615.72,-17905.04,-26503.74,-7087.96,-16645.66,-4399.87,-5905.87,0.038,0.758,0.618
59867.09,47995.23,-18043.78,-26586.77,-7288.3,-16844.25,-4615.99,-6110.88,0.038,0.758,0.618
59993.93,48107.3,-18064.17,-26660.24,-7285.26,-16820.74,-4611.63,-6107.21,0.038,0.758,0.618
59757.77,47741.11,-17911.5,-26596.32,-7047.75,-16566.91,-4360.0,-5870.73,0.038,0.758,0.618
59591.25,47588.61,-17866.44,-26487.96,-7030.16,-16591.39,-4334.45,-5848.31,0.038,0.758,0.618
59816.91,47927.55,-18013.29,-26566.48,-7244.94,-16810.14,-4561.72,-6060.68,0.038,0.758,0.618
59986.13,48111.59,-18084.37,-26669.5,-7310.45,-16862.04,-4629.63,-6131.62,0.038,0.758,0.618
59806.09,47804.75,-17947.69,-26630.63,-7086.82,-16620.6,-4396.9,-5917.38,0.038,0.758,0.618
59589.39,47562.23,-17841.07,-26494.46,-6988.18,-16558.93,-4289.28,-5814.38,0.044,0.756,0.62
59772.32,47863.98,-17971.61,-26537.87,-7199.76,-16776.06,-4509.98,-6013.4,0.044,0.756,0.62
60005.47,48138.93,-18050.98,-26628.77,-7295.41,-16853.77,-4609.18,-6105.8,0.044,0.756,0.62
59862.8,47884.54,-17964.59,-26643.05,-7133.74,-16664.63,-4438.25,-5947.96,0.044,0.756,0.62
59591.29,47548.71,-17831.69,-26506.57,-6980.09,-16534.59,-4275.49,-5792.16,0.044,0.756,0.62
59734.21,47805.29,-17936.31,-26515.0,-7165.01,-16735.38,-4475.36,-5975.36,0.044,0.756,0.62
59997.4,48130.64,-18053.15,-26620.01,-7312.64,-16864.37,-4636.33,-6124.94,0.044,0.756,0.62
59947.18,47984.9,-17994.79,-26646.79,-7183.63,-16700.35,-4503.68,-5996.01,0.044,0.756,0.62
59642.52,47602.11,-17837.05,-26508.5,-6976.56,-16502.49,-4284.2,-5784.9,0.044,0.756,0.62
59667.84,47729.51,-17920.87,-26488.76,-7135.57,-16683.99,-4448.09,-5932.82,0.044,0.756,0.62
59952.25,48100.82,-18043.94,-26581.14,-7304.48,-16841.35,-4630.97,-6107.93,0.046,0.762,0.622
59929.2,48009.89,-18056.72,-26674.75,-7264.34,-16778.47,-4588.61,-6076.97,0.046,0.762,0.622
59639.93,47599.74,-17898.03,-26577.79,-7038.39,-16561.75,-4346.81,-5857.48,0.046,0.762,0.622
59637.38,47670.03,-17918.03,-26499.71,-7122.85,-16676.46,-4433.56,-5931.71,0.046,0.762,0.622
59907.72,48043.4,-18054.51,-26591.8,-7315.79,-16864.12,-4643.66,-6126.81,0.046,0.762,0.622
59983.27,48075.94,-18051.56,-26662.68,-7274.96,-16806.5,-4601.98,-6093.0,0.046,0.762,0.622
59711.81,47680.54,-17894.4,-26579.78,-7040.29,-16562.08,-4354.46,-5858.57,0.046,0.762,0.622
59605.98,47622.04,-17867.4,-26471.06,-7059.78,-16621.09,-4373.66,-5869.37,0.046,0.762,0.622
59858.62,47988.25,-18021.56,-26565.76,-7278.2,-16839.6,-4602.87,-6085.42,0.046,0.762,0.622
59978.63,48104.19,-18076.46,-26669.45,-7312.1,-16855.58,-4627.79,-6117.27,0.046,0.762,0.622
59742.32,47737.6,-17933.23,-26621.02,-7079.96,-16612.62,-4382.8,-5891.32,0.048,0.762,0.624
59564.47,47559.46,-17864.9,-26500.5,-7040.04,-16611.64,-4340.51,-5847.04,0.048,0.762,0.624
59786.31,47899.86,-18008.44,-26572.11,-7254.35,-16836.83,-4574.64,-6066.06,0.048,0.762,0.624
59997.87,48134.57,-18056.74,-26646.47,-7304.01,-16870.04,-4630.7,-6121.36,0.048,0.762,0.624
59821.4,47837.61,-17946.93,-26629.49,-7108.68,-16642.91,-4423.14,-5919.9,0.048,0.762,0.624
59569.32,47555.08,-17853.54,-26504.94,-7013.89,-16578.11,-4321.35,-5823.75,0.048,0.762,0.624
59739.1,47842.43,-17976.81,-26544.06,-7214.63,-16789.94,-4524.57,-6007.63,0.048,0.762,0.624
59970.24,48122.77,-18085.6,-26653.72,-7334.99,-16885.85,-4644.29,-6114.79,0.048,0.762,0.624
59843.31,47901.71,-18006.59,-26668.85,-7174.04,-16693.94,-4478.33,-5959.85,0.048,0.762,0.624
59570.06,47551.28,-17860.72,-26526.33,-7000.12,-16539.31,-4294.6,-5781.52,0.048,0.762,0.624
59659.4,47752.46,-17984.62,-26545.47,-7203.1,-16756.37,-4508.97,-5976.81,0.046,0.75,0.622
59929.45,48093.87,-18107.84,-26651.3,-7362.66,-16898.41,-4683.61,-6145.63,0.046,0.75,0.622
59871.36,47952.94,-18071.36,-26701.01,-7260.99,-16767.41,-4579.47,-6055.8,0.046,0.75,0.622
59608.99,47593.37,-17881.44,-26544.51,-7020.71,-16543.22,-4329.22,-5821.82,0.046,0.75,0.622
59649.47,47725.24,-17941.07,-26502.04,-7156.38,-16708.26,-4470.84,-5950.17,0.046,0.75,0.622
59934.21,48096.68,-18050.08,-26581.74,-7316.75,-16855.47,-4642.95,-6108.82,0.046,0.75,0.622
59925.43,48029.67,-18057.82,-26666.1,-7275.74,-16792.48,-4601.67,-6074.78,0.046,0.75,0.622
59642.07,47635.95,-17893.15,-26558.45,-7047.3,-16559.87,-4363.71,-5845.12,0.046,0.75,0.622
59617.0,47678.08,-17905.4,-26475.62,-7123.5,-16663.16,-4441.07,-5906.16,0.046,0.75,0.622
59899.63,48057.5,-18030.68,-26559.17,-7307.54,-16847.11,-4634.21,-6089.84,0.046,0.75,0.622
59969.37,48095.19,-18054.15,-26647.68,-7295.48,-16819.04,-4612.68,-6081.44,0.052,0.754,0.628
59699.32,47699.47,-17903.26,-26579.62,-7061.36,-16575.61,-4357.07,-5845.63,0.052,0.754,0.628
59577.1,47610.4,-17872.92,-26478.9,-7073.01,-16628.22,-4365.65,-5850.64,0.052,0.754,0.628
59836.8,47978.02,-18006.32,-26560.29,-7275.36,-16836.99,-4586.29,-6059.4,0.052,0.754,0.628
59962.6,48099.05,-18069.08,-26667.84,-7320.29,-16860.28,-4631.26,-6110.5,0.052,0.754,0.628
59749.88,47756.64,-17927.24,-26620.44,-7087.11,-16607.39,-4387.74,-5884.86,0.052,0.754,0.628
59549.88,47559.37,-17862.91,-26506.06,-7038.39,-16603.79,-4340.51,-5841.23,0.052,0.754,0.628
59766.98,47893.95,-18001.6,-26562.07,-7247.42,-16822.64,-4567.51,-6054.46,0.052,0.754,0.628
59982.56,48137.0,-18052.19,-26632.91,-7300.66,-16857.06,-4627.86,-6111.08,0.052,0.754,0.628
59809.73,47842.72,-17963.25,-26635.77,-7129.38,-16654.31,-4446.19,-5933.18,0.052,0.754,0.628
59576.63,47561.52,-17841.16,-26489.52,-7001.95,-16556.96,-4308.41,-5800.77,0.046,0.77,0.63
59719.61,47824.64,-17971.76,-26526.4,-7213.22,-16777.35,-4529.51,-6004.33,0.046,0.77,0.63
59926.21,48090.36,-18106.63,-26658.52,-7367.63,-16911.6,-4695.23,-6159.51,0.046,0.77,0.63
59842.41,47901.62,-18015.42,-26672.76,-7208.64,-16718.23,-4528.71,-5996.37,0.046,0.77,0.63
59578.93,47565.43,-17855.29,-26518.51,-7014.65,-16534.43,-4316.81,-5789.19,0.046,0.77,0.63
59685.28,47774.91,-17940.58,-26501.05,-7173.7,-16716.4,-4485.46,-5942.3,0.046,0.77,0.63
59956.74,48115.61,-18074.67,-26620.14,-7346.82,-16878.67,-4676.19,-6127.17,0.046,0.77,0.63
59890.29,47976.5,-18045.7,-26677.28,-7251.89,-16756.77,-4570.37,-6039.64,0.046,0.77,0.63
59575.55,47557.05,-17887.99,-26559.08,-7030.7,-16552.63,-4331.9,-5823.72,0.046,0.77,0.63
59613.35,47680.36,-17928.33,-26500.61,-7142.81,-16699.19,-4450.01,-5932.8,0.046,0.77,0.63
59898.43,48055.33,-18057.08,-26593.57,-7325.58,-16871.12,-4648.58,-6121.23,0.042,0.762,0.632
59937.45,48041.59,-18048.94,-26664.49,-7273.08,-16797.98,-4597.35,-6080.39,0.042,0.762,0.632
59651.15,47632.1,-17892.84,-26578.53,-7044.44,-16571.2,-4354.52,-5851.06,0.042,0.762,0.632
59604.39,47649.61,-17885.33,-26477.9,-7098.0,-16654.69,-4404.19,-5890.51,0.042,0.762,0.632
59880.68,48028.02,-18023.71,-26568.78,-7300.57,-16849.1,-4622.59,-6093.24,0.042,0.762,0.632
59951.6,48079.76,-18048.65,-26655.19,-7297.69,-16820.71,-4622.27,-6087.92,0.042,0.762,0.632
59675.18,47671.2,-17927.26,-26616.66,-7089.97,-16595.7,-4394.42,-5873.68,0.042,0.762,0.632
59536.91,47559.97,-17897.96,-26510.69,-7086.08,-16633.65,-4373.7,-5860.87,0.042,0.762,0.632
59803.86,47939.95,-18034.77,-26580.11,-7284.79,-16832.85,-4580.5,-6057.9,0.042,0.762,0.632
59973.82,48108.64,-18078.69,-26660.18,-7313.16,-16841.66,-4607.75,-6088.86,0.042,0.762,0.632
59737.8,47742.07,-17964.61,-26635.79,-7107.32,-16621.45,-4392.32,-5895.74,0.048,0.754,0.62
59517.62,47508.48,-17894.52,-26518.82,-7049.49,-16604.69,-4334.7,-5838.95,0.048,0.754,0.62
59731.91,47841.47,-18023.37,-26564.4,-7256.05,-16814.17,-4559.64,-6041.61,0.048,0.754,0.62
59982.31,48122.9,-18060.86,-26617.62,-7303.16,-16840.61,-4616.02,-6091.65,0.048,0.754,0.62
59825.36,47853.38,-17950.22,-26601.06,-7114.2,-16621.18,-4421.33,-5906.18,0.048,0.754,0.62
59551.17,47529.82,-17851.98,-26485.95,-7009.69,-16538.99,-4307.63,-5789.1,0.048,0.754,0.62
59697.17,47783.85,-17979.88,-26520.57,-7218.74,-16762.11,-4528.6,-5991.32,0.048,0.754,0.62
59944.14,48094.54,-18091.52,-26632.06,-7358.55,-16883.81,-4676.95,-6133.34,0.048,0.754,0.62
59873.23,47924.02,-18004.4,-26643.28,-7201.98,-16696.26,-4513.02,-5979.63,0.048,0.754,0.62
59575.2,47539.1,-17854.08,-26508.54,-7012.44,-16526.41,-4312.21,-5790.58,0.048,0.754,0.62
59635.57,47704.19,-17951.74,-26509.82,-7189.37,-16728.69,-4495.72,-5958.89,0.048,0.754,0.62
59921.92,48070.24,-18061.3,-26604.97,-7344.38,-16876.3,-4666.55,-6123.35,0.046,0.76,0.634
59881.95,47956.38,-18049.61,-26678.75,-7271.63,-16782.09,-4588.77,-6064.32,0.046,0.76,0.634
59593.19,47560.44,-17885.35,-26561.54,-7048.82,-16567.54,-4352.42,-5843.15,0.046,0.76,0.634
59622.47,47670.48,-17904.46,-26486.91,-7145.14,-16696.73,-4455.57,-5932.13,0.046,0.76,0.634
59894.18,48034.28,-18042.35,-26584.61,-7337.72,-16878.05,-4659.94,-6123.66,0.046,0.76,0.634
59932.94,48017.09,-18035.51,-26654.97,-7295.39,-16809.0,-4615.95,-6082.94,0.046,0.76,0.634
59647.21,47605.88,-17887.29,-26579.93,-7069.79,-16585.2,-4375.96,-5864.74,0.046,0.76,0.634
59582.3,47597.55,-17878.13,-26484.31,-7109.2,-16665.55,-4410.25,-5899.14,0.046,0.76,0.634
59849.9,47970.02,-18023.66,-26575.6,-7318.5,-16863.77,-4631.37,-6102.67,0.046,0.76,0.634
59953.59,48054.86,-18070.69,-26672.71,-7334.21,-16854.09,-4642.32,-6115.95,0.046,0.76,0.634
59695.54,47677.36,-17928.09,-26610.09,-7099.14,-16603.66,-4391.49,-5882.89,0.05,0.758,0.628
59554.59,47556.66,-17871.69,-26482.73,-7068.67,-16611.12,-4355.1,-5845.54,0.05,0.758,0.628
59783.89,47901.35,-18024.85,-26566.03,-7292.86,-16833.32,-4594.89,-6066.42,0.05,0.758,0.628
59947.53,48074.36,-18092.98,-26664.49,-7354.82,-16874.61,-4660.76,-6130.81,0.05,0.758,0.628
59759.29,47758.32,-17972.66,-26638.83,-7150.35,-16646.55,-4445.27,-5934.19,0.05,0.758,0.628
59556.85,47534.65,-17858.02,-26484.11,-7038.61,-16568.48,-4327.39,-5814.0,0.05,0.758,0.628
59738.3,47841.96,-17983.79,-26522.33,-7238.75,-16771.94,-4535.53,-5992.99,0.05,0.758,0.628
59947.27,48084.32,-18082.58,-26637.04,-7349.77,-16867.83,-4655.2,-6105.36,0.05,0.758,0.628
59818.59,47827.59,-17986.76,-26638.54,-7172.7,-16664.92,-4473.72,-5935.48,0.05,0.758,0.628
59525.38,47491.58,-17877.48,-26518.76,-7046.81,-16565.12,-4339.68,-5808.86,0.05,0.758,0.628
59655.33,47740.91,-17993.22,-26541.35,-7244.76,-16782.05,-4552.92,-6007.21,0.048,0.76,0.628
59931.55,48073.15,-18088.89,-26632.28,-7369.88,-16895.01,-4689.89,-6139.93,0.048,0.76,0.628
59842.57,47884.66,-18033.65,-26672.76,-7242.61,-16745.12,-4556.02,-6025.96,0.048,0.76,0.628
59552.15,47501.57,-17879.65,-26547.97,-7047.8,-16564.88,-4347.1,-5825.31,0.048,0.76,0.628
59646.57,47696.65,-17930.75,-26504.83,-7179.31,-16723.73,-4489.55,-5953.59,0.048,0.76,0.628
59912.33,48047.96,-18060.39,-26615.61,-7353.52,-16892.87,-4675.87,-6134.64,0.048,0.76,0.628
59881.51,47948.8,-18057.28,-26699.29,-7296.97,-16812.6,-4613.2,-6086.65,0.048,0.76,0.628
59602.11,47558.95,-17888.28,-26584.31,-7067.89,-16584.68,-4376.63,-5862.95,0.048,0.76,0.628
59619.84,47649.92,-17901.22,-26499.2,-7149.45,-16694.07,-4459.75,-5932.18,0.048,0.76,0.628
59871.47,48004.66,-18042.95,-26594.37,-7344.27,-16879.9,-4663.94,-6127.64,0.048,0.76,0.628
59907.23,48004.15,-18069.06,-26684.14,-7330.34,-16840.61,-4648.47,-6120.67,0.05,0.76,0.634
59663.42,47631.59,-17895.83,-26586.15,-7076.94,-16578.98,-4386.22,-5872.61,0.05,0.76,0.634
59570.04,47584.05,-17886.33,-26492.67,-7118.25,-16655.13,-4428.04,-5903.54,0.05,0.76,0.634
59822.23,47946.97,-18042.28,-26588.34,-7336.42,-16869.17,-4659.13,-6117.81,0.05,0.76,0.634
59959.96,48071.94,-18072.61,-26667.62,-7341.27,-16853.37,-4653.68,-6117.16,0.05,0.76,0.634
59709.73,47690.55,-17944.14,-26628.91,-7125.2,-16620.73,-4419.14,-5896.99,0.05,0.76,0.634
59511.47,47509.14,-17885.84,-26506.08,-7093.42,-16620.2,-4375.49,-5846.86,0.05,0.76,0.634
59758.3,47874.2,-18020.22,-26568.65,-7303.7,-16832.76,-4598.51,-6051.76,0.05,0.76,0.634
59939.73,48076.25,-18093.78,-26669.36,-7371.09,-16881.15,-4671.78,-6122.25,0.05,0.76,0.634
59743.48,47754.25,-17987.37,-26653.87,-7177.08,-16657.23,-4466.62,-5929.07,0.05,0.76,0.634
59499.38,47477.61,-17902.45,-26531.95,-7089.35,-16602.29,-4371.76,-5839.48,0.046,0.76,0.63
59674.6,47770.21,-18043.54,-26587.87,-7308.75,-16832.79,-4604.93,-6057.57,0.046,0.76,0.63
59902.25,48038.1,-18129.75,-26687.89,-7408.57,-16925.23,-4713.36,-6169.66,0.046,0.76,0.63
59768.59,47794.27,-18042.3,-26695.51,-7236.78,-16724.63,-4532.31,-6000.01,0.046,0.76,0.63
59506.36,47471.82,-17895.07,-26550.43,-7066.01,-16580.68,-4356.49,-5834.23,0.046,0.76,0.63
59636.13,47709.33,-17990.94,-26552.51,-7241.47,-16778.07,-4547.33,-6003.99,0.046,0.76,0.63
59904.48,48044.8,-18098.23,-26652.55,-7385.6,-16906.5,-4702.67,-6146.15,0.046,0.76,0.63
59847.15,47898.98,-18039.73,-26692.25,-7259.73,-16761.13,-4568.41,-6030.86,0.046,0.76,0.63
59563.66,47517.44,-17869.06,-26558.48,-7042.92,-16564.14,-4333.35,-5818.16,0.046,0.76,0.63
59621.11,47665.12,-17938.1,-26526.76,-7186.91,-16736.56,-4490.26,-5963.47,0.046,0.76,0.63
59898.67,48042.79,-18057.19,-26615.09,-7353.41,-16889.85,-4673.01,-6135.04,0.044,0.758,0.624
59883.29,47965.25,-18050.24,-26682.82,-7293.89,-16798.95,-4606.52,-6074.02,0.044,0.758,0.624
59595.85,47557.56,-17897.8,-26585.63,-7074.62,-16579.34,-4374.95,-5857.19,0.044,0.758,0.624
59555.42,47582.37,-17931.51,-26523.83,-7170.53,-16707.24,-4472.74,-5943.46,0.044,0.758,0.624
59806.56,47941.83,-18081.91,-26627.45,-7379.88,-16906.14,-4693.67,-6149.57,0.044,0.758,0.624
59888.39,47989.68,-18100.98,-26712.19,-7365.64,-16867.05,-4679.2,-6142.01,0.044,0.758,0.624
59666.04,47622.54,-17922.7,-26613.89,-7105.33,-16598.61,-4406.31,-5884.63,0.044,0.758,0.624
59562.82,47563.71,-17890.02,-26491.0,-7115.97,-16638.48,-4408.23,-5875.6,0.044,0.758,0.624
59799.32,47923.32,-18027.13,-26560.69,-7317.78,-16832.83,-4615.48,-6064.56,0.044,0.758,0.624
59917.52,48038.17,-18101.11,-26680.54,-7373.59,-16870.36,-4672.01,-6123.28,0.044,0.758,0.624
59695.9,47687.13,-17975.0,-26650.14,-7167.13,-16644.47,-4456.29,-5919.66,0.038,0.76,0.626
59498.06,47492.65,-17908.26,-26526.56,-7125.89,-16631.89,-4407.81,-5864.38,0.038,0.76,0.626
59720.21,47830.36,-18035.6,-26573.07,-7326.5,-16834.8,-4623.59,-6063.2,0.038,0.76,0.626
59906.09,48039.26,-18129.25,-26691.65,-7423.28,-16916.74,-4734.68,-6174.38,0.038,0.76,0.626
59743.64,47760.63,-18001.67,-26664.22,-7205.08,-16676.57,-4501.66,-5956.09,0.038,0.76,0.626
59504.23,47474.28,-17888.35,-26528.86,-7083.76,-16592.19,-4366.41,-5831.32,0.038,0.76,0.626
59684.32,47769.45,-18010.16,-26564.71,-7283.34,-16810.32,-4584.72,-6040.29,0.038,0.76,0.626
59927.06,48060.0,-18109.32,-26671.6,-7402.79,-16922.51,-4718.99,-6177.17,0.038,0.76,0.626
59797.91,47825.85,-18044.99,-26707.79,-7259.94,-16757.86,-4572.21,-6045.88,0.038,0.76,0.626
59508.9,47471.1,-17910.65,-26579.06,-7097.62,-16610.54,-4400.99,-5878.67,0.038,0.76,0.626
59624.55,47694.29,-17971.85,-26541.0,-7236.87,-16765.91,-4555.11,-6009.51,0.042,0.754,0.626
59887.05,48036.98,-18089.91,-26642.25,-7381.84,-16900.64,-4706.07,-6155.56,0.042,0.754,0.626
59828.22,47889.1,-18065.8,-26714.11,-7277.88,-16782.38,-4582.02,-6055.58,0.042,0.754,0.626
59553.02,47503.13,-17888.55,-26572.74,-7046.48,-16561.05,-4328.88,-5819.21,0.042,0.754,0.626
59587.74,47631.75,-17951.98,-26534.31,-7185.62,-16726.08,-4472.38,-5946.03,0.042,0.754,0.626
59861.03,47999.68,-18081.62,-26629.31,-7365.39,-16895.44,-4668.47,-6136.09,0.042,0.754,0.626
59867.27,47941.38,-18077.44,-26698.46,-7310.12,-16804.04,-4603.16,-6069.44,0.042,0.754,0.626
59595.34,47548.89,-17904.57,-26583.51,-7067.67,-16542.19,-4340.57,-5805.26,0.042,0.754,0.626
59549.31,47567.71,-17928.94,-26517.3,-7157.61,-16669.24,-4435.88,-5886.38,0.042,0.754,0.626
59833.29,47956.67,-18058.0,-26598.71,-7354.01,-16857.04,-4649.77,-6083.3,0.042,0.754,0.626
59931.86,48032.85,-18066.54,-26663.73,-7330.72,-16810.48,-4627.28,-6066.31,0.038,0.748,0.624
59671.15,47644.3,-17911.3,-26595.54,-7097.15,-16569.84,-4385.41,-5840.6,0.038,0.748,0.624
59549.79,47545.64,-17874.76,-26487.58,-7102.24,-16618.19,-4389.97,-5841.52,0.038,0.748,0.624
59768.72,47893.89,-18039.06,-26581.9,-7336.98,-16853.84,-4641.79,-6081.22,0.038,0.748,0.624
59901.49,48035.55,-18101.76,-26686.44,-7389.46,-16887.48,-4700.26,-6145.95,0.038,0.748,0.624
59697.08,47698.49,-17969.75,-26651.55,-7178.46,-16654.75,-4482.04,-5943.6,0.038,0.748,0.624
59506.09,47506.46,-17887.16,-26516.75,-7114.47,-16623.37,-4411.94,-5872.29,0.038,0.748,0.624
59719.01,47843.86,-18013.72,-26562.5,-7313.47,-16835.89,-4624.96,-6077.66,0.038,0.748,0.624
59923.15,48078.67,-18090.92,-26664.33,-7393.71,-16908.47,-4711.1,-6171.61,0.038,0.748,0.624
59756.2,47780.65,-18007.79,-26681.97,-7227.1,-16714.61,-4534.07,-6005.98,0.038,0.748,0.624
59511.43,47490.44,-17883.9,-26538.87,-7089.62,-16600.69,-4378.19,-5849.21,0.04,0.746,0.618
59655.73,47756.51,-18012.42,-26572.33,-7294.67,-16813.0,-4590.87,-6041.59,0.04,0.746,0.618
59932.4,48079.47,-18085.29,-26647.75,-7390.72,-16896.82,-4700.39,-6150.69,0.04,0.746,0.618
59827.01,47872.18,-18020.82,-26678.53,-7251.46,-16732.13,-4555.29,-6023.42,0.04,0.746,0.618
59527.25,47497.93,-17889.04,-26562.28,-7079.33,-16581.22,-4371.87,-5848.38,0.04,0.746,0.618
59616.66,47695.98,-17974.24,-26543.75,-7238.54,-16762.27,-4539.42,-5999.66,0.04,0.746,0.618
59895.14,48048.07,-18078.36,-26628.21,-7378.82,-16887.44,-4683.63,-6133.23,0.04,0.746,0.618
59832.91,47903.72,-18071.23,-26707.67,-7304.17,-16785.82,-4597.78,-6054.51,0.04,0.746,0.618
59545.69,47507.02,-17915.82,-26596.92,-7086.2,-16578.42,-4367.87,-5837.98,0.04,0.746,0.618
59571.91,47618.51,-17951.31,-26531.95,-7191.85,-16717.83,-4479.16,-5936.96,0.04,0.746,0.618
59846.5,47990.47,-18074.42,-26616.32,-7364.83,-16879.5,-4663.0,-6109.04,0.044,0.754,0.622
59877.28,47969.75,-18071.63,-26683.89,-7316.87,-16803.39,-4613.38,-6063.72,0.044,0.754,0.622
59601.15,47571.24,-17917.92,-26598.44,-7092.72,-16576.1,-4384.83,-5846.43,0.044,0.754,0.622
59524.19,47558.18,-17932.85,-26520.08,-7167.2,-16676.84,-4460.56,-5905.6,0.044,0.754,0.622
59782.11,47926.41,-18067.47,-26598.6,-7366.51,-16864.3,-4670.98,-6099.19,0.044,0.754,0.622
59911.86,48026.86,-18085.98,-26673.45,-7361.08,-16836.5,-4673.91,-6106.21,0.044,0.754,0.622
59673.41,47655.88,-17954.13,-26623.18,-7149.97,-16608.71,-4454.93,-5898.18,0.044,0.754,0.622
59521.09,47523.63,-17914.39,-26516.81,-7148.71,-16642.75,-4445.16,-5888.14,0.044,0.754,0.622
59756.07,47871.8,-18038.01,-26572.22,-7340.78,-16838.87,-4646.41,-6077.98,0.044,0.754,0.622
59931.24,48061.64,-18091.68,-26666.17,-7387.97,-16874.54,-4700.15,-6133.52,0.044,0.754,0.622
59719.41,47719.0,-17984.35,-26661.52,-7196.73,-16666.62,-4501.22,-5951.42,0.042,0.75,0.628
59507.23,47493.68,-17894.85,-26526.33,-7118.11,-16621.18,-4416.15,-5866.22,0.042,0.75,0.628
59698.45,47798.2,-18023.46,-26573.45,-7320.4,-16836.27,-4634.05,-6069.88,0.042,0.75,0.628
59911.28,48048.83,-18115.46,-26682.08,-7421.25,-16927.67,-4745.52,-6178.89,0.042,0.75,0.628
59775.11,47800.23,-18024.24,-26693.32,-7251.6,-16735.4,-4566.82,-6017.83,0.042,0.75,0.628
59522.27,47490.35,-17892.48,-26551.23,-7101.4,-16615.41,-4402.73,-5865.63,0.042,0.75,0.628
59664.38,47750.48,-17989.49,-26548.71,-7275.07,-16801.4,-4579.29,-6025.23,0.042,0.75,0.628
59934.32,48077.48,-18087.5,-26638.41,-7396.66,-16907.24,-4705.02,-6145.3,0.042,0.75,0.628
59843.08,47889.24,-18020.38,-26666.41,-7254.42,-16737.01,-4551.06,-6003.54,0.042,0.75,0.628
59519.54,47483.62,-17901.69,-26568.33,-7093.42,-16593.44,-4376.67,-5836.46,0.042,0.75,0.628
59569.9,47634.0,-18006.14,-26571.55,-7277.55,-16798.74,-4567.53,-6009.36,0.038,0.75,0.626
59853.19,47998.2,-18113.67,-26655.01,-7423.44,-16930.51,-4724.13,-6155.54,0.038,0.75,0.626
59841.21,47912.62,-18090.74,-26712.35,-7343.58,-16817.16,-4639.57,-6079.32,0.038,0.75,0.626
59558.37,47525.02,-17910.18,-26583.87,-7096.54,-16576.34,-4376.34,-5830.36,0.038,0.75,0.626
59539.08,47597.64,-17957.48,-26528.14,-7212.15,-16718.75,-4496.77,-5928.84,0.038,0.75,0.626
59823.7,47978.98,-18086.67,-26614.18,-7400.13,-16897.16,-4704.42,-6122.43,0.038,0.75,0.626
59882.87,47995.7,-18088.64,-26683.33,-7365.57,-16830.66,-4671.83,-6092.24,0.038,0.75,0.626
59607.36,47598.08,-17937.7,-26609.42,-7136.87,-16596.57,-4429.02,-5866.15,0.038,0.75,0.626
59536.46,47566.86,-17923.95,-26523.61,-7174.4,-16683.63,-4468.69,-5906.65,0.038,0.75,0.626
59795.0,47927.17,-18084.44,-26625.96,-7399.48,-16898.97,-4709.09,-6128.98,0.038,0.75,0.626
59916.75,48029.07,-18116.42,-26708.93,-7406.67,-16881.74,-4715.19,-6141.41,0.02,0.73,0.63
59674.24,47671.75,-17949.95,-26635.95,-7155.44,-16616.71,-4454.21,-5899.94,0.02,0.73,0.63
59506.62,47522.22,-17898.96,-26522.62,-7138.74,-16635.91,-4432.78,-5876.92,0.02,0.73,0.63
59744.16,47876.86,-18041.34,-26593.72,-7354.1,-16855.92,-4662.4,-6093.47,0.02,0.73,0.63
59911.52,48057.79,-18112.09,-26694.87,-7419.17,-16907.08,-4730.1,-6164.75,0.02,0.73,0.63
59704.48,47725.64,-18001.56,-26681.63,-7226.63,-16691.14,-4524.53,-5973.77,0.02,0.73,0.63
59462.5,47449.85,-17922.88,-26572.89,-7162.42,-16657.21,-4446.23,-5896.48,0.02,0.73,0.63
59664.02,47766.61,-18040.96,-26602.73,-7359.67,-16864.28,-4652.09,-6087.05,0.02,0.73,0.63
59901.87,48065.3,-18090.79,-26662.77,-7421.94,-16916.16,-4721.54,-6157.17,0.02,0.73,0.63
59762.93,47820.5,-18000.71,-26670.5,-7252.83,-16718.01,-4538.72,-5985.06,0.02,0.73,0.63
59515.27,47512.32,-17856.09,-26516.34,-7084.45,-16571.58,-4359.08,-5809.64,0.024,0.756,0.634
59619.99,47728.53,-17988.79,-26543.34,-7291.41,-16794.68,-4572.0,-6004.01,0.024,0.756,0.634
59883.03,48050.59,-18103.44,-26651.79,-7437.59,-16927.42,-4721.96,-6149.23,0.024,0.756,0.634
59807.66,47882.91,-18057.48,-26698.29,-7328.06,-16784.73,-4599.34,-6040.72,0.024,0.756,0.634
59511.81,47500.43,-17899.23,-26558.99,-7102.74,-16580.54,-4372.6,-5817.53,0.024,0.756,0.634
59575.64,47665.68,-17959.78,-26511.76,-7240.94,-16737.86,-4513.69,-5939.89,0.024,0.756,0.634
59865.77,48043.64,-18074.34,-26597.37,-7398.29,-16890.86,-4694.81,-6112.22,0.024,0.756,0.634
59847.49,47959.76,-18087.52,-26696.19,-7364.65,-16836.47,-4667.87,-6101.4,0.024,0.756,0.634
59575.42,47573.03,-17905.13,-26559.17,-7111.52,-16577.55,-4400.03,-5835.66,0.024,0.756,0.634
59537.96,47611.92,-17945.32,-26493.57,-7213.27,-16707.06,-4507.03,-5919.41,0.024,0.756,0.634
59812.89,47986.64,-18093.04,-26590.17,-7411.35,-16895.79,-4723.93,-6123.51,0.044,0.762,0.638
